1,5.54
2,5.54
3,5.54
4,5.54
5,5.54
6,5.54
7,5.54
8,5.54
9,5.54
10,5.54
11,5.54
12,5.54
13,5.54
14,5.54
15,5.54
16,5.54
17,5.54
18,5.54
19,5.54
20,5.54
21,5.54
22,5.54
23,5.54
24,5.54
25,5.54
26,5.54
27,5.54
28,5.54
29,5.54
30,5.54
31,5.54
32,5.54
33,5.54
34,5.54
35,5.54
36,5.54
37,5.54
38,5.54
39,5.54
40,5.54
41,5.54
42,5.54
43,5.54
44,5.54
45,5.54
46,5.54
47,5.54
48,5.54
49,5.54
50,5.54
51,5.54
52,5.54
53,5.54
54,5.54
55,5.54
56,5.54
57,5.54
58,5.54
59,5.54
60,5.54
61,5.54
62,5.54
63,5.54
64,5.54
65,5.54
66,5.54
67,5.54
68,5.54
69,5.54
70,5.54
71,5.54
72,5.54
73,5.54
74,5.54
75,5.54
76,5.54
77,5.54
78,5.54
79,5.54
80,5.54
81,5.54
82,5.54
83,5.54
84,5.54
85,5.54
86,5.54
87,5.54
88,5.54
89,5.54
90,5.54
91,5.54
92,5.54
93,5.54
94,5.54
95,5.54
96,5.54
97,5.54
98,5.54
99,5.54
100,5.54
101,5.54
102,5.54
103,5.54
104,5.54
105,5.54
106,5.54
107,5.54
108,5.54
109,5.54
110,5.54
111,5.54
112,5.54
113,5.54
114,5.54
115,5.54
116,5.54
117,5.54
118,5.54
119,5.54
120,5.54
121,8.31
122,8.31
123,8.31
124,8.31
125,8.31
126,8.31
127,8.31
128,8.31
129,8.31
130,8.31
131,8.31
132,8.31
133,8.31
134,8.31
135,8.31
136,8.31
137,8.31
138,8.31
139,8.31
140,8.31
141,8.31
142,8.31
143,8.31
144,8.31
145,8.31
146,8.31
147,8.31
148,8.31
149,8.31
150,8.31
151,8.31
152,24.93
153,24.93
154,24.93
155,24.93
156,24.93
157,24.93
158,24.93
159,24.93
160,24.93
161,24.93
162,24.93
163,24.93
164,24.93
165,24.93
166,24.93
167,24.93
168,24.93
169,24.93
170,24.93
171,24.93
172,24.93
173,24.93
174,24.93
175,24.93
176,24.93
177,24.93
178,24.93
179,24.93
180,24.93
181,24.93
182,24.93
183,24.93
184,24.93
185,24.93
186,24.93
187,24.93
188,24.93
189,24.93
190,24.93
191,24.93
192,24.93
193,24.93
194,24.93
195,24.93
196,24.93
197,24.93
198,24.93
199,24.93
200,24.93
201,24.93
202,24.93
203,24.93
204,24.93
205,24.93
206,24.93
207,24.93
208,24.93
209,24.93
210,24.93
211,24.93
212,24.93
213,24.93
214,24.93
215,24.93
216,24.93
217,24.93
218,24.93
219,24.93
220,24.93
221,24.93
222,24.93
223,24.93
224,24.93
225,24.93
226,24.93
227,24.93
228,24.93
229,24.93
230,24.93
231,24.93
232,24.93
233,24.93
234,24.93
235,24.93
236,24.93
237,24.93
238,24.93
239,24.93
240,24.93
241,24.93
242,24.93
243,24.93
244,11.08
245,11.08
246,11.08
247,11.08
248,11.08
249,11.08
250,11.08
251,11.08
252,11.08
253,11.08
254,11.08
255,11.08
256,11.08
257,11.08
258,11.08
259,11.08
260,11.08
261,11.08
262,11.08
263,11.08
264,11.08
